Date,Country,Product,Population,Dose,NumberVaccinated,PercentCoverage,CumulativeNumberVaccinated,CumulativePercentCoverage,AgeBand
20210214,S92000003,Total,4549217,Dose 2,262,"",17409,"",16 years and over
20210214,S92000003,Total,4439078,Dose 2,261,0.00587959932220159,17398,0.391928233745836,18 years and over
20210214,S92000003,Total,2875396,Dose 2,212,0.00737289750698686,12901,0.448668635554894,40 years and over
20210215,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210215,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210215,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9959,"",725187,"",16 years and over
20210215,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2822,"",19586,"",16 years and over
20210215,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,19454,"",582390,"",16 years and over
20210215,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,50,"",695,"",16 years and over
20210215,S92000003,Total,4549217,Dose 1,29413,"",1307577,"",16 years and over
20210215,S92000003,Total,4439078,Dose 1,29406,0.662434856968046,1307047,29.4441097903664,18 years and over
20210215,S92000003,Total,2875396,Dose 1,28233,0.981882147711133,1175230,40.8719355525291,40 years and over
20210215,S92000003,Total,4549217,Dose 2,2872,"",20281,"",16 years and over
20210215,S92000003,Total,4439078,Dose 2,2870,0.0646530653437493,20268,0.456581299089586,18 years and over
20210215,S92000003,Total,2875396,Dose 2,2218,0.0771372012759286,15119,0.525805836830823,40 years and over
20210216,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210216,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210216,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9816,"",735003,"",16 years and over
20210216,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3446,"",23032,"",16 years and over
20210216,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,21855,"",604245,"",16 years and over
20210216,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,141,"",836,"",16 years and over
20210216,S92000003,Total,4549217,Dose 1,31671,"",1339248,"",16 years and over
20210216,S92000003,Total,4439078,Dose 1,31659,0.713188639622913,1338706,30.1572984299893,18 years and over
20210216,S92000003,Total,2875396,Dose 1,30387,1.05679356860759,1205617,41.9287291211367,40 years and over
20210216,S92000003,Total,4549217,Dose 2,3587,"",23868,"",16 years and over
20210216,S92000003,Total,4439078,Dose 2,3586,0.0807825408789843,23854,0.53736383996857,18 years and over
20210216,S92000003,Total,2875396,Dose 2,2811,0.0977604476044343,17930,0.623566284435257,40 years and over
20210217,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210217,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210217,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,8780,"",743783,"",16 years and over
20210217,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,3843,"",26875,"",16 years and over
20210217,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,24739,"",628984,"",16 years and over
20210217,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,128,"",964,"",16 years and over
20210217,S92000003,Total,4549217,Dose 1,33519,"",1372767,"",16 years and over
20210217,S92000003,Total,4439078,Dose 1,33509,0.754863960489093,1372215,30.9121623904784,18 years and over
20210217,S92000003,Total,2875396,Dose 1,31765,1.10471740240301,1237382,43.0334465235397,40 years and over
20210217,S92000003,Total,4549217,Dose 2,3971,"",27839,"",16 years and over
20210217,S92000003,Total,4439078,Dose 2,3970,0.0894329858587752,27824,0.626796825827345,18 years and over
20210217,S92000003,Total,2875396,Dose 2,3114,0.108298126588477,21044,0.731864411023734,40 years and over
20210218,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210218,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210218,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7789,"",751572,"",16 years and over
20210218,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4786,"",31661,"",16 years and over
20210218,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,22231,"",651215,"",16 years and over
20210218,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,179,"",1143,"",16 years and over
20210218,S92000003,Total,4549217,Dose 1,30020,"",1402787,"",16 years and over
20210218,S92000003,Total,4439078,Dose 1,29991,0.675613269241946,1402206,31.5877756597203,18 years and over
20210218,S92000003,Total,2875396,Dose 1,28195,0.980560590610824,1265577,44.0140071141505,40 years and over
20210218,S92000003,Total,4549217,Dose 2,4965,"",32804,"",16 years and over
20210218,S92000003,Total,4439078,Dose 2,4948,0.11146458791668,32772,0.738261413744025,18 years and over
20210218,S92000003,Total,2875396,Dose 2,3817,0.132746932944193,24861,0.864611343967927,40 years and over
20210219,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210219,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210219,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5735,"",757307,"",16 years and over
20210219,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4562,"",36223,"",16 years and over
20210219,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,20400,"",671615,"",16 years and over
20210219,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,117,"",1260,"",16 years and over
20210219,S92000003,Total,4549217,Dose 1,26135,"",1428922,"",16 years and over
20210219,S92000003,Total,4439078,Dose 1,26118,0.588365421828587,1428324,32.1761410815489,18 years and over
20210219,S92000003,Total,2875396,Dose 1,24541,0.853482442070588,1290118,44.8674895562211,40 years and over
20210219,S92000003,Total,4549217,Dose 2,4679,"",37483,"",16 years and over
20210219,S92000003,Total,4439078,Dose 2,4673,0.105269607787924,37445,0.843531021531949,18 years and over
20210219,S92000003,Total,2875396,Dose 2,3477,0.12092247467827,28338,0.985533818646197,40 years and over
20210220,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210220,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210220,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3879,"",761186,"",16 years and over
20210220,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2041,"",38264,"",16 years and over
20210220,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,15727,"",687342,"",16 years and over
20210220,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,12,"",1272,"",16 years and over
20210220,S92000003,Total,4549217,Dose 1,19606,"",1448528,"",16 years and over
20210220,S92000003,Total,4439078,Dose 1,19601,0.441555656377293,1447925,32.6176967379262,18 years and over
20210220,S92000003,Total,2875396,Dose 1,17900,0.622522949882381,1308018,45.4900125061035,40 years and over
20210220,S92000003,Total,4549217,Dose 2,2053,"",39536,"",16 years and over
20210220,S92000003,Total,4439078,Dose 2,2053,0.0462483425612255,39498,0.889779364093174,18 years and over
20210220,S92000003,Total,2875396,Dose 2,1541,0.0535926181993715,29879,1.03912643684557,40 years and over
20210221,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210221,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210221,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3814,"",765000,"",16 years and over
20210221,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,1869,"",40133,"",16 years and over
20210221,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,9698,"",697040,"",16 years and over
20210221,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,10,"",1282,"",16 years and over
20210221,S92000003,Total,4549217,Dose 1,13512,"",1462040,"",16 years and over
20210221,S92000003,Total,4439078,Dose 1,13511,0.304365005525922,1461436,32.9220617434521,18 years and over
20210221,S92000003,Total,2875396,Dose 1,12420,0.431940504890457,1320438,45.921953010994,40 years and over
20210221,S92000003,Total,4549217,Dose 2,1879,"",41415,"",16 years and over
20210221,S92000003,Total,4439078,Dose 2,1876,0.0422610280783532,41374,0.932040392171527,18 years and over
20210221,S92000003,Total,2875396,Dose 2,1400,0.0486889458008566,31279,1.08781538264643,40 years and over
20210222,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210222,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210222,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5565,"",770565,"",16 years and over
20210222,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6001,"",46134,"",16 years and over
20210222,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,13477,"",710517,"",16 years and over
20210222,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,109,"",1391,"",16 years and over
20210222,S92000003,Total,4549217,Dose 1,19042,"",1481082,"",16 years and over
20210222,S92000003,Total,4439078,Dose 1,19034,0.42878273371182,1480470,33.3508444771639,18 years and over
20210222,S92000003,Total,2875396,Dose 1,17458,0.607151154136682,1337896,46.5291041651306,40 years and over
20210222,S92000003,Total,4549217,Dose 2,6110,"",47525,"",16 years and over
20210222,S92000003,Total,4439078,Dose 2,6108,0.137596140459798,47482,1.06963653263133,18 years and over
20210222,S92000003,Total,2875396,Dose 2,4273,0.1486056181479,35552,1.23642100079433,40 years and over
20210223,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210223,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210223,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,6997,"",777562,"",16 years and over
20210223,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,7078,"",53212,"",16 years and over
20210223,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,16079,"",726596,"",16 years and over
20210223,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,127,"",1518,"",16 years and over
20210223,S92000003,Total,4549217,Dose 1,23076,"",1504158,"",16 years and over
20210223,S92000003,Total,4439078,Dose 1,23062,0.519522297197751,1503532,33.8703667743617,18 years and over
20210223,S92000003,Total,2875396,Dose 1,20808,0.723656845874446,1358704,47.2527610110051,40 years and over
20210223,S92000003,Total,4549217,Dose 2,7205,"",54730,"",16 years and over
20210223,S92000003,Total,4439078,Dose 2,7203,0.162263424972483,54685,1.23189995760381,18 years and over
20210223,S92000003,Total,2875396,Dose 2,5197,0.180740322376466,40749,1.41716132317079,40 years and over
20210224,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210224,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210224,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,10465,"",788027,"",16 years and over
20210224,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6722,"",59934,"",16 years and over
20210224,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,17619,"",744215,"",16 years and over
20210224,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,165,"",1683,"",16 years and over
20210224,S92000003,Total,4549217,Dose 1,28084,"",1532242,"",16 years and over
20210224,S92000003,Total,4439078,Dose 1,28060,0.632113245137842,1531592,34.5024800194995,18 years and over
20210224,S92000003,Total,2875396,Dose 1,24853,0.864333121420493,1383557,48.1170941324256,40 years and over
20210224,S92000003,Total,4549217,Dose 2,6887,"",61617,"",16 years and over
20210224,S92000003,Total,4439078,Dose 2,6884,0.155077248023126,61569,1.38697720562693,18 years and over
20210224,S92000003,Total,2875396,Dose 2,4939,0.171767645221736,45688,1.58892896839253,40 years and over
20210225,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210225,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210225,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9906,"",797933,"",16 years and over
20210225,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6528,"",66462,"",16 years and over
20210225,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,17598,"",761813,"",16 years and over
20210225,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,94,"",1777,"",16 years and over
20210225,S92000003,Total,4549217,Dose 1,27504,"",1559746,"",16 years and over
20210225,S92000003,Total,4439078,Dose 1,27479,0.619024941665814,1559071,35.1215049611654,18 years and over
20210225,S92000003,Total,2875396,Dose 1,23473,0.81633973198822,1407030,48.9334338644138,40 years and over
20210225,S92000003,Total,4549217,Dose 2,6622,"",68239,"",16 years and over
20210225,S92000003,Total,4439078,Dose 2,6620,0.149130067099519,68189,1.53610727272645,18 years and over
20210225,S92000003,Total,2875396,Dose 2,4778,0.166168416454638,50466,1.75509738484717,40 years and over
20210226,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210226,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210226,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,9808,"",807741,"",16 years and over
20210226,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,6894,"",73356,"",16 years and over
20210226,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,15878,"",777691,"",16 years and over
20210226,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,130,"",1907,"",16 years and over
20210226,S92000003,Total,4549217,Dose 1,25686,"",1585432,"",16 years and over
20210226,S92000003,Total,4439078,Dose 1,25461,0.573565051120976,1584532,35.6950700122863,18 years and over
20210226,S92000003,Total,2875396,Dose 1,21484,0.747166651132574,1428514,49.6806005155464,40 years and over
20210226,S92000003,Total,4549217,Dose 2,7024,"",75263,"",16 years and over
20210226,S92000003,Total,4439078,Dose 2,7018,0.158095892885865,75207,1.69420316561232,18 years and over
20210226,S92000003,Total,2875396,Dose 2,5042,0.175349760519942,55508,1.93044714536711,40 years and over
20210227,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210227,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210227,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,7688,"",815429,"",16 years and over
20210227,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,4347,"",77703,"",16 years and over
20210227,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,15042,"",792733,"",16 years and over
20210227,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,25,"",1932,"",16 years and over
20210227,S92000003,Total,4549217,Dose 1,22730,"",1608162,"",16 years and over
20210227,S92000003,Total,4439078,Dose 1,22702,0.511412505029198,1607234,36.2064825173155,18 years and over
20210227,S92000003,Total,2875396,Dose 1,19331,0.672290008054543,1447845,50.3528905236009,40 years and over
20210227,S92000003,Total,4549217,Dose 2,4372,"",79635,"",16 years and over
20210227,S92000003,Total,4439078,Dose 2,4371,0.0984663932465255,79578,1.79266955885884,18 years and over
20210227,S92000003,Total,2875396,Dose 2,3153,0.109654461507215,58661,2.04010160687432,40 years and over
20210228,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210228,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210228,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,5871,"",821300,"",16 years and over
20210228,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,2424,"",80127,"",16 years and over
20210228,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,12347,"",805080,"",16 years and over
20210228,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,10,"",1942,"",16 years and over
20210228,S92000003,Total,4549217,Dose 1,18218,"",1626380,"",16 years and over
20210228,S92000003,Total,4439078,Dose 1,18214,0.410310429327892,1625448,36.6167929466434,18 years and over
20210228,S92000003,Total,2875396,Dose 1,15257,0.53060517577405,1463102,50.883495699375,40 years and over
20210228,S92000003,Total,4549217,Dose 2,2434,"",82069,"",16 years and over
20210228,S92000003,Total,4439078,Dose 2,2432,0.0547861515386754,82010,1.84745571039752,18 years and over
20210228,S92000003,Total,2875396,Dose 2,1817,0.0631912960858261,60478,2.10329290296015,40 years and over
20210301,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210301,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210301,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3838,"",825138,"",16 years and over
20210301,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,5692,"",85819,"",16 years and over
20210301,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,19697,"",824777,"",16 years and over
20210301,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,57,"",1999,"",16 years and over
20210301,S92000003,Total,4549217,Dose 1,23535,"",1649915,"",16 years and over
20210301,S92000003,Total,4439078,Dose 1,23493,0.529231520599548,1648941,37.146024467243,18 years and over
20210301,S92000003,Total,2875396,Dose 1,19232,0.668847004030054,1482334,51.552342703405,40 years and over
20210301,S92000003,Total,4549217,Dose 2,5749,"",87818,"",16 years and over
20210301,S92000003,Total,4439078,Dose 2,5745,0.12941876668984,87755,1.97687447708736,18 years and over
20210301,S92000003,Total,2875396,Dose 2,4002,0.139180829353592,64480,2.24247373231374,40 years and over
20210302,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 1,0,"",0,"",16 years and over
20210302,S92000003,Covid-19 mRNA Vaccine Moderna,4549217,Dose 2,0,"",0,"",16 years and over
20210302,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 1,3242,"",828380,"",16 years and over
20210302,S92000003,Covid-19 mRNA Vaccine Pfizer,4549217,Dose 2,8354,"",94173,"",16 years and over
20210302,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 1,24843,"",849620,"",16 years and over
20210302,S92000003,Covid-19 Vaccine AstraZeneca,4549217,Dose 2,114,"",2113,"",16 years and over
20210302,S92000003,Total,4549217,Dose 1,28085,"",1678000,"",16 years and over
20210302,S92000003,Total,4439078,Dose 1,28049,0.631865445932691,1676990,37.7778899131757,18 years and over
20210302,S92000003,Total,2875396,Dose 1,22907,0.796655486757302,1505241,52.3489981901623,40 years and over
